,published_yoy_frozen,published_yoy_live,reconstructed_m1,reconstructed_m2,residual_m1,residual_m2
2024-04-11,2.964514,2.889041,2.8212540004207627,2.956107957864207,-0.14325999957923718,-0.00840604213579299
2024-04-12,2.982717,2.907177,2.7910576260952116,2.9197611245071142,-0.1916593739047885,-0.06295587549288584
2024-04-13,2.966282,2.933612,2.824322270234229,2.947914129865925,-0.14195972976577087,-0.018367870134075037
2024-04-14,2.948197,2.915406,2.7804372538724915,2.908841307874499,-0.16775974612750844,-0.03935569212550094
2024-04-15,2.997335,2.888937,2.852926127166893,2.99230209101633,-0.144408872833107,-0.005032908983670037
2024-04-16,2.97615,2.867684,2.783980363800753,2.923043608517384,-0.19216963619924687,-0.0531063914826162
2024-04-17,2.944598,2.836062,2.770450559496511,2.9097804853379206,-0.17414744050348885,-0.034817514662079496
2024-04-18,2.951426,2.842941,2.8073245672335103,2.9472823514233415,-0.1441014327664898,-0.0041436485766586095
2024-04-19,2.97715,2.868668,2.844597490141643,2.981522897874478,-0.13255250985835687,0.004372897874477921
2024-04-20,2.979973,2.886425,2.8664938760986987,3.003236667302489,-0.11347912390130155,0.023263667302488855
2024-04-21,3.003329,2.90984,2.858640837734365,2.996695581908293,-0.14468816226563508,-0.006633418091706922
2024-04-22,3.05664,2.911534,2.910499864675429,3.0562448108857554,-0.1461401353245706,-0.0003951891142444097
2024-04-23,3.050871,2.905705,2.9101417545535764,3.055779375450962,-0.1407292454464235,0.004908375450962232
2024-04-24,3.065459,2.920445,2.9413007399929425,3.0869305262430258,-0.12415826000705765,0.021471526243025618
2024-04-25,3.081674,2.936798,2.9436986993689143,3.089725576701152,-0.13797530063108576,0.008051576701152197
2024-04-26,3.080566,2.935529,2.959132205218765,3.105312306891017,-0.12143379478123517,0.024746306891016978
2024-04-27,3.151272,2.963359,3.32596373286072,3.4832422759241144,0.17469173286071982,0.3319702759241143
2024-04-28,3.133566,2.948639,3.329374918503825,3.4863485225541835,0.19580891850382498,0.3527825225541834
2024-04-29,3.124198,2.922063,3.318847232901158,3.476427712421315,0.194649232901158,0.3522297124213152
2024-04-30,3.095306,2.897559,3.077552993465391,3.205405220012092,-0.017753006534608762,0.11009922001209205
2024-05-01,2.972831,2.91262,3.231012407124778,3.3917201504060523,0.25818140712477833,0.41888915040605257
2024-05-02,2.991953,2.928355,3.219761004440356,3.3806072672111664,0.2278080044403561,0.38865426721116636
2024-05-03,2.992316,2.934477,3.2221053520186915,3.381249102018802,0.22978935201869133,0.3889331020188016
2024-05-04,2.987532,2.9424,3.198345638196144,3.3574089222464076,0.2108136381961443,0.3698769222464078
2024-05-05,2.957676,2.916712,3.2035900433477456,3.361314178690278,0.24591404334774536,0.4036381786902776
2024-05-06,2.938889,2.929855,3.198339640362929,3.34885968365064,0.2594506403629291,0.40997068365064004
2024-05-07,2.968091,2.95782,3.2516823966946617,3.4021605598276494,0.28359139669466193,0.4340695598276496
2024-05-08,2.967169,2.958383,3.2349985708300477,3.385636332892039,0.26782957083004755,0.41846733289203897
2024-05-09,2.960459,2.952271,3.2128549618642457,3.3633606264734883,0.2523959618642455,0.40290162647348815
2024-05-10,2.984179,2.973252,3.246456619951362,3.3948455236145536,0.2622776199513619,0.41066652361455347
2024-05-11,3.013117,3.002187,3.2768426926293857,3.4248129085412415,0.26372569262938583,0.4116959085412417
2024-05-12,3.014458,3.007646,3.2629099105377617,3.4133257716952636,0.24845191053776183,0.3988677716952638
2024-05-13,2.895228,2.933087,3.161176701259572,3.3053196131139995,0.26594870125957204,0.41009161311399955
2024-05-14,2.901545,2.935296,3.145670211551259,3.2896515588646036,0.2441252115512591,0.38810655886460355
2024-05-15,2.91176,2.944704,3.2190988749204026,3.361820799582871,0.30733887492040246,0.4500607995828707
2024-05-16,2.905328,2.940169,3.1925140072385814,3.3357099378511945,0.28718600723858145,0.4303819378511946
2024-05-17,2.937512,2.968628,3.162631634028441,3.29882236405592,0.22511963402844115,0.3613103640559201
2024-05-18,2.8977,2.986156,3.159620063635629,3.2955461516170903,0.26192006363562914,0.39784615161709036
2024-05-19,2.900216,2.988235,3.1605792605846217,3.2969423967396994,0.2603632605846218,0.39672639673969945
2024-05-20,2.975322,3.018642,3.215440371871574,3.3547156150307123,0.24011837187157425,0.37939361503071245
2024-05-21,2.987681,3.030315,3.215374303548599,3.354753509483066,0.22769330354859907,0.36707250948306624
2024-05-22,2.986183,3.028987,3.236415049574835,3.375396842791134,0.2502320495748349,0.389213842791134
2024-05-23,2.995681,3.036169,3.238610504120036,3.376922397577875,0.2429295041200361,0.38124139757787523
2024-05-24,3.009589,3.046692,3.210790728652601,3.3412197068225735,0.2012017286526011,0.33163070682257345
2024-05-25,2.939863,3.013207,3.1699005924838866,3.3009880202271136,0.23003759248388667,0.3611250202271137
2024-05-26,2.920679,2.994914,3.2347975579906922,3.3623449536204664,0.31411855799069244,0.44166595362046657
2024-05-27,2.962931,3.063114,3.218747908172968,3.3452457855581486,0.25581690817296776,0.38231478555814835
2024-05-28,2.98734,3.076172,3.231825603712801,3.357090353666292,0.2444856037128007,0.36975035366629205
2024-05-29,2.96499,3.053768,3.2536531940382116,3.377761848583982,0.28866319403821183,0.4127718485839824
2024-05-30,2.969607,3.064348,3.227562746383799,3.352093694964897,0.25795574638379914,0.3824866949648973
2024-05-31,2.946508,3.04259,2.917897674309913,2.9918440352558306,-0.028610325690086924,0.04533603525583052
2024-06-01,2.812052,2.987277,3.0988352084117348,3.183124199891507,0.28678320841173477,0.3710721998915072
2024-06-02,2.782572,2.95807,3.0901653366992172,3.175245227673895,0.3075933366992172,0.3926732276738951
2024-06-03,2.70057,2.948708,3.0303491335913004,3.1066816229215366,0.3297791335913005,0.4061116229215367
2024-06-04,2.676799,2.928783,3.0218620967017933,3.0984653477645674,0.34506309670179336,0.42166634776456746
2024-06-05,2.662684,2.915047,2.976159253207635,3.053115242103366,0.3134752532076348,0.39043124210336577
